Gas_Plant - Compressed - gas - treatment - Butterfly - valve - 740,C2NC-1500-CMP-V740,C2NC-1500-CMP-V740,C2NC-1500-CMP,Compressed gas treatment - ISOLATE HEAT EXCHANGER - Butterfly valve,,
Gas_Plant - Compressed - gas - treatment - Butterfly - valve - 741,C2NC-1500-CMP-V741,C2NC-1500-CMP-V741,C2NC-1500-CMP,Compressed gas treatment - ISOLATE HEAT EXCHANGER - Butterfly valve,,
Gas_Plant - Container - unit - Ball - valve - 910,C2NC-1500-V910,C2NC-1500-V910,C2NC-1500,Container unit - ISOLATE INSTRUMENT AIRLINE - Ball valve,,
Gas_Plant - Container - unit - Ball - valve - 911,C2NC-1500-V911,C2NC-1500-V911,C2NC-1500,Container unit - SAMPLE/DRAIN/CLEANING - Ball valve,,
Gas_Plant - Container - unit - Manual - valve - 914,C2NC-1500-V914,C2NC-1500-V914,C2NC-1500,Container unit - block air flow - Manual valve,,
Gas_Plant - Container - unit - Manual - valve - 915,C2NC-1500-V915,C2NC-1500-V915,C2NC-1500,Container unit - block air flow - Manual valve,,
Gas_Plant - Control - area - container - Heater - 900,C2NC-1500-HE900,C2NC-1500-HE900,C2NC-1500,Control area container - Heating - Heater,,
Gas_Plant - Control - area - container - Fan - 900,C2NC-1500-FA900,C2NC-1500-FA900,C2NC-1500,Control area container - Refresh air inside container - Fan,,
Gas_Plant - Control - area - container - Emergency - stop - 900,C2NC-1500-ES900,C2NC-1500-ES900,C2NC-1500,Control area container - STOP INSTALLATION - Emergency stop,,
Gas_Plant - Control - area - container - Manual - valve - 901,C2NC-1500-V901,C2NC-1500-V901,C2NC-1500,Control area container - Block air flow - Manual valve,,
Gas_Plant - Control - area - container - Grid - 901,C2NC-1500-GR901,C2NC-1500-GR901,C2NC-1500,Control area container - Air outlet - Grid,,
Gas_Plant - Control - area - container - Temperature - transmitter - 900,C2NC-1500-TT900,C2NC-1500-TT900,C2NC-1500,Control area container - MEASURE TEMPERATURE CONTROL ROOM - Temperature transmitter,,
Gas_Plant - Control - area - container - Temperature - transmitter - 901,C2NC-1500-TT901,C2NC-1500-TT901,C2NC-1500,Control area container - MEASURE TEMPERATURE OF AMBIENT - Temperature transmitter,,
Gas_Plant - Sales - gas - compressor - Sales - gas - compressor - 570,C2NC-1500-GC570,C2NC-1500-GC570,C2NC-1500,Sales gas compressor - PRESSURIZE GAS - Sales gas compressor,,
Gas_Plant - Sales - gas - compressor - Dry - cooler - fan - 570,C2NC-1500-FA570,C2NC-1500-FA570,C2NC-1500,Sales gas compressor - PRESSURIZE GAS - Dry cooler fan,,
,,,,,,
Name,Location,Code,Category,Description,Drawing Number,
Line - 511.02 - From - Digestate Pumps- To - SSD A,,-1511.02,Instrumentation,DSA - Instrumentation,HDPE,
Line - 511.01 - From - SSD A- To - SSD Filtrate Sump,,-1511.01,Instrumentation,FLT - Instrumentation,PVC,
Line - 511.03 - From - SSD A- To - SSD A Exit - Below Grade,,-1511.03,Instrumentation,FLT - Instrumentation,PVC,
Line - 351.06 - From - SSD Polymer System- To - SSD A,,-1351.06,Instrumentation,POL - Instrumentation,PVC,
Line - 512.02 - From - Digestate Pumps- To - SSD B,,-2512.02,Instrumentation,DSA - Instrumentation,HDPE,
Line - 351.07 - From - SSD Polymer System- To - SSD B,,-2351.07,Instrumentation,POL - Instrumentation,PVC,
Line - 512.01 - From - SSD B- To - SSD Filtrate Sump,,-2512.01,Instrumentation,FLT - Instrumentation,PVC,
Line - 512.03 - From - SSD B- To - SSD B Exit - Below Grade,,-2512.03,Instrumentation,FLT - Instrumentation,PVC,
Line - 513.02 - From - Digestate Pumps- To - SSD C,,-3513.02,Instrumentation,DSA - Instrumentation,HDPE,
Line - 351.08 - From - SSD Polymer System- To - SSD C,,-3351.08,Instrumentation,POL - Instrumentation,PVC,
Line - 513.01 - From - SSD C- To - SSD Filtrate Sump,,-3513.01,Instrumentation,FLT - Instrumentation,PVC,
Line - 513.03 - From - SSD C- To - SSD Exit - Below Grade,,-3513.03,Instrumentation,FLT - Instrumentation,PVC,
Line - 351.03 - From - SSD Polymer Pumps Header- To - SSD Polymer Pump A,,-4351.03,Instrumentation,POL - Instrumentation,PVC,
Line - 351.04 - From - SSD Polymer Pumps Header- To - SSD Polymer Pump B,,-4351.04,Instrumentation,POL - Instrumentation,PVC,
Line - 351.11 - From - SSD Polymer Aging Tank- To - SSD Polymer Pumps Header,,-4351.11,Instrumentation,POL - Instrumentation,PVC,
Line - 351.05 - From - SSD Polymer Pumps Header- To - SSD Polymer Pump C,,-4351.05,Instrumentation,POL - Instrumentation,PVC,
Line - 351.09 - From - Potable Water Inlet- To - SSD Polymer Make-Up Unit,,-4351.09,Instrumentation,PW - Instrumentation,PVC,
Line - 351.12 - From - Potable Water Inlet- To - SSD Polymer Pump C Mixing Unit,,-4351.12,Instrumentation,PW - Instrumentation,PVC,
Line - 351.14 - From - Potable Water Inlet- To - SSD Polymer Pump A Mixing Unit,,-4351.14,Instrumentation,PW - Instrumentation,PVC,
Line - 351.15 - From - SSD Emulsion Polymer Storage Tank- To - SSD Emulsion Polymer Makeup Unit,,-4351.15,Instrumentation,POL - Instrumentation,PVC,
Line - 351.16 - From - SSD Emulsion Polymer Makeup Unit- To - SSD Polymer Aging Tank,,-4351.16,Instrumentation,POL - Instrumentation,PVC,
Line - 351.17 - From - SSD Polymer Recirc Pump Outlet PRV- To - SSD Polymer Recirc Pump Inlet,,-4351.17,Instrumentation,POL - Instrumentation,PVC,
Line - 351.18 - From - SSD Emulsion Polymer Storage Tank- To - Drain/Outlet,,-4351.18,Instrumentation,POL - Instrumentation,PVC,
Line - 351.19 - From - SSD Polymer Pump A- To - SSD Polymer Pump A Expander,,-4351.19,Instrumentation,POL - Instrumentation,PVC,
Line - 351.20 - From - SSD Polymer Pump A Expander- To - SSD Polymer Pump A Mixing Unit,,-4351.2,Instrumentation,POL - Instrumentation,PVC,
Line - 351.21 - From - SSD Polymer Pump B- To - SSD Polymer Pump B Expander,,-4351.21,Instrumentation,POL - Instrumentation,PVC,
Line - 351.22 - From - SSD Polymer Pump C- To - SSD Polymer Pump C Expander,,-4351.22,Instrumentation,POL - Instrumentation,PVC,
Line - 351.23 - From - SSD Polymer Pump B Expander- To - SSD Polymer Pump B Mixing Unit,,-4351.23,Instrumentation,POL - Instrumentation,PVC,
Line - 351.24 - From - SSD Polymer Pump C Expander- To - SSD Polymer Pump C Mixing Unit,,-4351.24,Instrumentation,POL - Instrumentation,PVC,
Line - 351.02 - From - SSD Recirculation Polymer Pump- To - SSD Emulsion Polymer Storage Tank,,-4351.02,Instrumentation,POL - Instrumentation,PVC,
Line - 351.01 - From - SSD Emulsion Polymer Storage Tank- To - SSD Recirculation Polymer Pump,,-4351.01,Instrumentation,POL - Instrumentation,PVC,
Line - 351.13 - From - Potable Water Inlet- To - SSD Polymer Pump B Mixing Unit,,-4351.13,Instrumentation,PW - Instrumentation,PVC,
Line - 541.05 - From - SSD Filtrate Sump Pumps Discharge Header- To - SSD Filtrate Below Grade Metering Vault,,-5541.05,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.03 - From - SSD Filtrate Sump Pump A- To - SSD Filtrate Sump Pumps Discharge Header,,-5541.03,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.04 - From - SSD Filtrate Sump Pump B- To - SSD Filtrate Sump Pumps Discharge Header,,-5541.04,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.07 - From - SSD Filtrate Below Grade Metering Vault FIT Connection- To - ,,-5541.07,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.06 - From - SSD Filtrate Below Grade Metering Vault FIT Connection- To - ,,-5541.06,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.01 - From - SSD Filtrate Below Grade Metering Vault- To - Anoxic Tank,,-5541.01,Instrumentation,FLT - Instrumentation,PVC1,
Line - 541.08 - From - SSD Filtrate Below Grade Metering Vault FIT Bypass- To - ,,-5541.08,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.09 - From - SSD Filtrate Below Grade Metering Vault FIT Bypass- To - ,,-5541.09,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.02 - From - Anoxic Tank Bypass- To - ,,-6541.02,Instrumentation,FLT - Instrumentation,PVC,
Line - 652.01 - From - RAS Pumps- To - Anoxic Tank,,-6652.01,Instrumentation,RAS - Instrumentation,PVC,
Line - 541.10 - From - SSD Filtrate Sump Exit - Below Grade- To - Anoxic Tank & Anoxic Tank Bypass,,-6541.1,Instrumentation,FLT - Instrumentation,PVC,
Line - 541.11 - From - Anoxic Tank- To - Drain/Outlet,,-6541.11,Instrumentation,ML - Instrumentation,CSA,
Line - 632.01 - From - Aerobic Tank A- To - Aerobic Tank A Exit Header,,-7632.01,Instrumentation,ML - Instrumentation,PVC,
Line - 632.02 - From - Aerobic Tank A- To - Membrane Tanks,,-7632.02,Instrumentation,ML - Instrumentation,PVC,
Line - 632.04 - From - Aerobic Tank A- To - Drain/Outlet,,-7632.04,Instrumentation,ML - Instrumentation,CSA,
Line - 632.05 - From - Aerobic Tank A- To - Aerobic Tank B,,-7632.05,Instrumentation,ML - Instrumentation,PVC,
Line - 541.12 - From - Anoxic Tank Bypass- To - Aerobic Tank A,,-7541.12,Instrumentation,ML - Instrumentation,PVC,
Line - 635.18 - From - Aeration Blowers- To - Aerobic Tank A,,-7635.18,Instrumentation,AA - Instrumentation,SSA1,
Line - 652.08 - From - RAS Pumps- To - Aerobic Tank A,,-7652.08,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.09 - From - RAS Pumps- To - Aerobic Tank B,,-8652.09,Instrumentation,RAS - Instrumentation,PVC,
Line - 541.13 - From - Anoxic Tank Bypass- To - Aerobic Tank B,,-8541.13,Instrumentation,FLT - Instrumentation,PVC,
Line - 633.01 - From - Aerobic Tank B- To - Aerobic Tank B Exit Header,,-8633.01,Instrumentation,ML - Instrumentation,PVC,
Line - 633.02 - From - Aerobic Tank B- To - Membrane Tanks,,-8633.02,Instrumentation,ML - Instrumentation,PVC,
Line - 633.04 - From - Aerobic Tank B- To - Drain/Outlet,,-8633.04,Instrumentation,ML - Instrumentation,CSA,
Line - 635.04 - From - Aeration Blowers- To - Aerobic Tank A,,-9635.04,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.05 - From - Aeration Blowers- To - Aerobic Tank B,,-9635.05,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.06 - From - Aeration Blower D- To - Aeration Blowers Header,,-9635.06,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.02 - From - Aeration Blower C- To - Aeration Blowers Header,,-9635.02,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.03 - From - Aeration Blower B- To - Aeration Blowers Header,,-9635.03,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.01 - From - Aeration Blower A- To - Aeration Blowers Header,,-9635.01,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.07 - From - Aeration Blower E- To - Aeration Blowers Header,,-9635.07,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.08 - From - Aeration Blowers Header- To - After Cooler 1,,-9635.08,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.09 - From - After Cooler 1- To - Aerobic Tank A,,-9635.09,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.10 - From - Aeration Blowers Header- To - After Cooler 2,,-9635.1,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.11 - From - After Cooler 2- To - Aerobic Tank A,,-9635.11,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.12 - From - Aeration Blowers Header- To - After Cooler 3,,-9635.12,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.13 - From - After Cooler 3- To - Aerobic Tank B,,-9635.13,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.14 - From - Aeration Blowers Header- To - After Cooler 4,,-9635.14,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.15 - From - After Cooler 4- To - Areobic Tank B,,-9635.15,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.16 - From - Aeration Blowers Header- To - Aeration Blowers Header,,-9635.16,Instrumentation,AA - Instrumentation,SSA1,
Line - 635.17 - From - Aeration Blowers Header- To - Aeration Blowers Header,,-9635.17,Instrumentation,AA - Instrumentation,SSA1,
Line - 633.03 - From - Aerobic Tanks- To - Membrane Tank B,,-10633.03,Instrumentation,ML - Instrumentation,PVC,
Line - 651.04 - From - Membrane A- To - Permeate Pump A,,-10651.04,Instrumentation,PER - Instrumentation,SSA1,
Line - 632.03 - From - Aerobic Tanks- To - Membrane Tank A,,-10632.03,Instrumentation,ML - Instrumentation,PVC,
Line - 651.06 - From - Ejector 1- To - RAS Tank B,,-10651.06,Instrumentation,PER - Instrumentation,PVC,
Line - 651.05 - From - Membrane B- To - Permeate Pump B,,-10651.05,Instrumentation,PER - Instrumentation,SSA1,
Line - 651.07 - From - Ejector 2- To - RAS Tank B,,-10651.07,Instrumentation,PER - Instrumentation,PVC,
Line - 651.01 - From - Membrane Blowers- To - Membrane Tank A,,-10651.01,Instrumentation,AA - Instrumentation,SSA1,
Line - 651.02 - From - Membrane Blowers- To - Membrane Tank B,,-10651.02,Instrumentation,AA - Instrumentation,SSA1,
Line - 651.10 - From - Membrane Tank A- To - MBR Recirculation Pump A,,-10651.1,Instrumentation,ML - Instrumentation,PVC,
Line - 651.11 - From - MBR Recirculation Pump A- To - Membrane Tank A,,-10651.11,Instrumentation,ML - Instrumentation,PVC,
Line - 651.12 - From - MBR Recirculation Pump A- To - Membrane Tank A,,-10651.12,Instrumentation,ML - Instrumentation,PVC,
Line - 651.13 - From - Membrane Tank B- To - MBR Recirculation Pump B,,-10651.13,Instrumentation,ML - Instrumentation,PVC,
Line - 651.14 - From - MBR Recirculation Pump B- To - Membrane Tank B,,-10651.14,Instrumentation,ML - Instrumentation,PVC,
Line - 651.15 - From - MBR Recirculation Pump B- To - Membrane Tank B,,-10651.15,Instrumentation,ML - Instrumentation,PVC,
Line - 652.03 - From - WAS Header- To - WAS Pump A,,-11652.03,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.02 - From - WAS Header- To - RAS Pump A,,-11652.02,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.20 - From - WAS Header- To - WAS Pump B,,-11652.2,Instrumentation,RAS - Instrumentation,PVC,
Line - 653.03 - From - Permeate Pump B/MBR Container- To - Permeate Tank,,-13653.03,Instrumentation,PER - Instrumentation,PVC,
Line - 653.02 - From - Permeate Feed Pump B- To - MBR Container Exit,,-13653.02,Instrumentation,PER - Instrumentation,SSA1,
Line - 653.04 - From - Permeate Tank- To - Discharge,,-13653.04,Instrumentation,PER - Instrumentation,PVC,
Line - 653.05 - From - Permeate Pump A/MBR Container- To - Permeate Tank,,-13653.05,Instrumentation,PER - Instrumentation,PVC,
Line - 653.01 - From - Permeate Feed Pump A- To - MBR Container Exit,,-13653.01,Instrumentation,PER - Instrumentation,SSA1,
Line - 653.06 - From - Permeate Feed Pump A- To - Membrane Tank A,,-13653.06,Instrumentation,PER - Instrumentation,PVC,
Line - 653.07 - From - Permeate Feed Pump B- To - Membrane Tank B,,-13653.07,Instrumentation,PER - Instrumentation,PVC,
Line - 652.04 - From - RAS Tank A- To - RAS Pump A,,-14652.04,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.06 - From - RAS Tank B- To - RAS Pump B,,-14652.06,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.05 - From - RAS Pump A- To - RAS Pump Discharge Header,,-14652.05,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.07 - From - RAS Pump B- To - RAS Pump Discharge Header,,-14652.07,Instrumentation,RAS - Instrumentation,PVC,
Line - 652.10 - From - RAS Header- To - WAS Pump A,,-15652.1,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.12 - From - RAS Header- To - WAS Pump B,,-15652.12,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.11 - From - WAS Pump A- To - WAS Pump Discharge Header,,-15652.11,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.13 - From - WAS Pump B- To - WAS Pump Discharge Header,,-15652.13,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.15 - From - WAS Pump Discharge Header- To - WAS Dewatering Press/MBR Container Exit,,-15652.15,Instrumentation,WAS - Instrumentation,PVC,
Line - 652.18 - From - WAS Pumps/MBR Container- To - Below Grade WAS Line Segment,,-16652.18,Instrumentation,WAS - Instrumentation,PVC,
Line - 514.01 - From - WAS Dewatering Press Exit - Above Grade- To - WAS Filtrate Sump,,-16514.01,Instrumentation,FLT - Instrumentation,PVC1,
Line - 514.02 - From - WAS Dewatering Press- To - WAS Dewatering Press Exit - Below Grade,,-16514.02,Instrumentation,FLT - Instrumentation,PVC,
Line - 652.17 - From - Below Grade WAS Line Segment- To - ,,-16652.17,Instrumentation,WAS - Instrumentation,PVC1,
Line - 652.19 - From - Below Grade WAS Line Segment- To - WAS Dewatering Press Flocculation Tank,,-16652.19,Instrumentation,WAS - Instrumentation,PVC,
Line - 352.02 - From - WAS Polymer Dilution Pump- To - WAS Dewatering Press,,-17352.02,Instrumentation,POL - Instrumentation,PVC,
Line - 352.03 - From - Potable Water Inlet- To - WAS Dewatering Polymer Aging Tank,,-17352.03,Instrumentation,PW - Instrumentation,PVC,
Line - 352.04 - From - WAS Liquid Polymer Pump- To - WAS Dewatering Polymer Aging Tank,,-17352.04,Instrumentation,POL - Instrumentation,PVC,
Line - 352.05 - From - WAS Dewatering Polymer Aging Tank- To - WAS Polymer Dilution Pump,,-17352.05,Instrumentation,POL - Instrumentation,PVC,
Line - 352.01 - From - WAS Dewatering Emulsion Polymer Storage Tote- To - WAS Liquid Polymer Pump,,-17352.01,Instrumentation,POL - Instrumentation,PVC,
Line - 511.03 - From - Digestate Pumps A/C Crossover- To - ,,-18511.03,Instrumentation,DSA - Instrumentation,HDPE,
Line - 511.04 - From - Digestate Pumps A/B Crossover- To - ,,-18511.04,Instrumentation,DSA - Instrumentation,HDPE,
Line - 512.03 - From - Digestate Pumps B/C Crossover- To - ,,-18512.03,Instrumentation,DSA - Instrumentation,HDPE,
Line - 321.02 - From - Citric Acid Pump- To - Membrane Permeate Lines,,-19321.02,Instrumentation,CIT - Instrumentation,PVC,
Line - 312.02 - From - Sodium Hypochlorite Pump- To - Membrane Permeate Lines,,-19312.02,Instrumentation,HYP - Instrumentation,PVC,
Line - 312.01 - From - Sodium Hypochlorite Tote- To - Sodium Hypochlorite Pump,,-19312.01,Instrumentation,HYP - Instrumentation,PVC,
Line - 371.01 - From - Antifoam Tote- To - Antifoam Pumps,,-19371.01,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.02 - From - Antifoam Pumps- To - Antifoam Header,,-19371.02,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.03 - From - Antifoam Header- To - Aerobic Tank A,,-19371.03,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.04 - From - Antifoam Header- To - Aerobic Tank B,,-19371.04,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.05 - From - Antifoam Header- To - Membrane Tanks,,-19371.05,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.06 - From - Antifoam Header- To - RAS Tanks,,-19371.06,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.08 - From - Antifoam Pump A- To - Antifoam Header,,-19371.08,Instrumentation,AFM - Instrumentation,PVC,
Line - 371.10 - From - Antifoam Pump B- To - Antifoam Header,,-19371.1,Instrumentation,AFM - Instrumentation,PVC,
Line - 311.02 - From - Sodium Hydroxide Pumps- To - Sodium Hydroxide Header,,-19311.02,Instrumentation,CAU - Instrumentation,PVC2,
Line - 311.01 - From - Sodium Hydroxide Tank- To - Sodium Hydroxide Pumps,,-19311.01,Instrumentation,CAU - Instrumentation,PVC2,
Line - 311.03 - From - Sodium Hydroxide Pump A- To - Sodium Hydroxide Header,,-19311.03,Instrumentation,CAU - Instrumentation,PVC2,
Line - 311.04 - From - Sodium Hydroxide Pump B- To - Sodium Hydroxide Header,,-19311.04,Instrumentation,CAU - Instrumentation,PVC2,
Line - 321.01 - From - Citric Acid Tote- To - Citric Acid Pump,,-19321.01,Instrumentation,CIT - Instrumentation,PVC,
,,,,,,
Name,Location,Code,Category,Description,,
INLINE MIXER FLOCSTIRR-51101,1800-FLOC,1800-FLOC-MX-51101,Equipment,Inline Mixer for Digestate Dewatering SSD A,,
FLOCCULATION TANK MIXER-51102,1800-FLOC,1800-FLOC-MX-51102,Equipment,Mixer for SSD A Flocculation Tank,,
SSD-51100,1800-SSD,1800-SSD-SSD-51100,Equipment,Digestate Dewatering SSD A,,
FLOCCULATION TANK-51102,1800-FLOC,1800-FLOC-TK-51102,Equipment,SSD A Flocculation Tank,,
INLINE MIXER FLOCSTIRR-51201,1800-FLOC,1800-FLOC-MX-51201,Equipment,Inline Mixer for Digestate Dewatering SSD B,,
FLOCCULATION TANK MIXER-51202,1800-FLOC,1800-FLOC-MX-51202,Equipment,Mixer for SSD B Flocculation Tank,,
SSD-51200,1800-SSD,1800-SSD-SSD-51200,Equipment,Digestate Dewatering SSD B,,
FLOCCULATION TANK-51202,1800-FLOC,1800-FLOC-TK-51202,Equipment,SSD B Flocculation Tank,,
INLINE MIXER FLOCSTIRR-51301,1800-FLOC,1800-FLOC-MX-51301,Equipment,Inline Mixer for Digestate Dewatering SSD C,,
FLOCCULATION TANK MIXER-51302,1800-FLOC,1800-FLOC-MX-51302,Equipment,Mixer for SSD C Flocculation Tank,,
SSD-51300,1800-SSD,1800-SSD-SSD-51300,Equipment,Digestate Dewatering SSD C,,
FLOCCULATION TANK-51302,1800-FLOC,1800-FLOC-TK-51302,Equipment,SSD C Flocculation Tank,,
STATIC MIXER-35102,1800,1800-MIX-35102,Equipment,SSD A Polymer Secondary Dilution Mixer,,
STATIC MIXER-35103,1800,1800-MIX-35103,Equipment,SSD B Polymer Secondary Dilution Mixer,,
STATIC MIXER-35104,1800,1800-MIX-35104,Equipment,SSD C Polymer Secondary Dilution Mixer,,
AGING TANK MIXER-35101,1800,1800-MX-35101,Equipment,Mixer for SSD Polmyer System Aging Tank,,
SSD RECIRCULATION POLYMER PUMP-35100,1800-POLY,1800-POLY-P-35100,Equipment,Recirculation pump for SSD Emulsion Polymer Storage Tank,,
SSD POLYMER FEED PUMP-35102,1800-POLY,1800-POLY-P-35102,Equipment,Polymer Feed Pump for SSD A,,
SSD POLYMER FEED PUMP-35103,1800-POLY,1800-POLY-P-35103,Equipment,Polymer Feed Pump for SSD B,,
SSD POLYMER FEED PUMP-35104,1800-POLY,1800-POLY-P-35104,Equipment,Polymer Feed Pump for SSD C,,
EMULSION POLYMER MAKE-UP UNIT-35100,1800-POLY,1800-POLY-PHU-35100,Equipment,Emulsion Polymer Make-up unit for SSDs,,
EMULSION POLYMER STORAGE TANK-35100,1800-POLY,1800-POLY-TK-35100,Equipment,Emulsion polymer storage tank for SSD polymer system,,
AGING TANK-35101,1800,1800-TK-35101,Equipment,Aging tank for SSD polymer system,,
SSD FILTRATE SUMP PUMP-54100A,1800-SSD,1800-SSD-P-54100A,Equipment,SSD filtrate sump pump A,,
SSD FILTRATE SUMP PUMP-54100B,1800-SSD,1800-SSD-P-54100B,Equipment,SSD filtrate sump pump B,,
SSD FILTRATE SUMP-54100,1800-SSD,1800-SSD-SUMP-54100,Equipment,SSD filtrate sump,,
ANOXIC TANK SUBMERSIBLE MIXER-63100A,1800-ANX,1800-ANX-MX-63100A,Equipment,Submersible mixer in Anoxic tank A,,
ANOXIC TANK SUBMERSIBLE MIXER-63100B,1800-ANX,1800-ANX-MX-63100B,Equipment,Submersible mixer in Anoxic tank A,,
ANOXIC TANK SUBMERSIBLE MIXER-63100C,1800-ANX,1800-ANX-MX-63100C,Equipment,Submersible mixer in Anoxic tank A,,
ANOXIC TANK SUBMERSIBLE MIXER-63100D,1800-ANX,1800-ANX-MX-63100D,Equipment,Submersible mixer in Anoxic tank A,,
AERATION FEED PUMP-63101,1800-AER,1800-AER-P-63101,Equipment,Aeration feed pump A - from anoxic tank to aerobic tank,,
AERATION FEED PUMP-63102,1800-AER,1800-AER-P-63102,Equipment,Aeration feed pump B - from anoxic tank to aerobic tank,,
AERATION FEED PUMP-63103,1800-AER,1800-AER-P-63103,Equipment,Aeration feed pump C - from anoxic tank to aerobic tank,,
ANOXIC TANK-63100,1800-ANX,1800-ANX-TK-63100,Equipment,Anoxic tank,,
AEROBIC TANK-63200,1800-ARB,1800-ARB-TK-63200,Equipment,Aerobic tank A,,
AEROBIC TANK-63300,1800-ARB,1800-ARB-TK-63300,Equipment,Aerobic tank B,,
AERATION BLOWER-63500,1800-AER,1800-AER-B-63500,Equipment,Aeration blower A,,
AERATION BLOWER-63501,1800-AER,1800-AER-B-63501,Equipment,Aeration blower B,,
AERATION BLOWER-63502,1800-AER,1800-AER-B-63502,Equipment,Aeration blower C,,
AERATION BLOWER-63503,1800-AER,1800-AER-B-63503,Equipment,Aeration blower D,,
AERATION BLOWER-63504,1800-AER,1800-AER-B-63504,Equipment,Aeration blower E,,
EJECTOR-65100,1800,1800-EJ-65100,Equipment,Membrane permeate ejector,,
MEMBRANE-65100A,1800,1800-MEM-65100A,Equipment,Membrane A in membrane tank A,,
MEMBRANE-65100B,1800,1800-MEM-65100B,Equipment,Membrane B in membrane tank A,,
MEMBRANE-65101A,1800,1800-MEM-65101A,Equipment,Membrane A in membrane tank B,,
MEMBRANE-65101B,1800,1800-MEM-65101B,Equipment,Membrane B in membrane tank B,,
MEMBRANE TANK-65100,1800,1800-TK-65100,Equipment,Membrane Tank A,,
MEMBRANE TANK-65101,1800,1800-TK-65101,Equipment,Membrane Tank B,,
MIXED LIQUOR OVERFLOW TANK-65200,1800,1800-TK-65200,Equipment,Mixed Liquor Overflow Tank,,
MEMBRANE BLOWER-65101,1800,1800-B-65101,Equipment,Membrane Blower A,,
MEMBRANE BLOWER-65102,1800,1800-B-65102,Equipment,Membrane Blower B,,
PERMEATE FEED PUMP-65301,1800,1800-P-65301,Equipment,Permeate Pump A,,
PERMEATE FEED PUMP-65302,1800,1800-P-65302,Equipment,Permeate Pump B,,
PERMEATE TANK-65300,1800,1800-TK-65300,Equipment,Permeate Tank,,
RAS PUMP-65203,1800,1800-P-65203,Equipment,Return Activated Sludge Pump A,,
RAS PUMP-65204,1800,1800-P-65204,Equipment,Return Activated Sludge Pump B,,
WAS PUMP-65206,1800,1800-P-65206,Equipment,Waste Activated Sludge Pump A,,
WAS PUMP-65207,1800,1800-P-65207,Equipment,Waste Activated Sludge Pump B,,
SCREW DEWATERING PRESS-51400,1800,1800-PKG-51400,Equipment,WAS Dewatering Screw Press,,
FLOCCULATION TANK MIXER-51401,1800-FLOC,1800-FLOC-MX-51401,Equipment,Mixer for WAS Dewatering Press Flocculation Tank,,
FLOCCULATION TANK-51401,1800-FLOC,1800-FLOC-TK-51401,Equipment,Flocculation tank for WAS Dewatering Press,,
EMULSION POLYMER MAKE-UP UNIT-35200,1800-POLY,1800-POLY-PHU-35200,Equipment,Emulsion polymer make-up unit for WAS dewatering polymer system,,
EMULSION POLYMER STORAGE TOTE-35200,1800-POLY,1800-POLY-TK-35200,Equipment,Emulsion polymer sotrage tote for WAS dewatering polymer system,,
WAS FILTRATE SUMP PUMP-54200A,1800,1800-P-54200A,Equipment,WAS filtrate sump pump A,,
WAS FILTRATE SUMP PUMP-54200B,1800,1800-P-54200B,Equipment,WAS filtrate sump pump B,,
WAS FILTRATE SUMP-54200,1800,1800-SUMP-54200,Equipment,WAS filtrate sump,,
SODIUM HYDROXIDE FEED PUMP-31100A,1800,1800-P-31100A,Equipment,Sodium hydroxide feed pump A,,
SODIUM HYDROXIDE FEED PUMP-31100B,1800,1800-P-31100B,Equipment,Sodium hydroxide feed pump B,,
